image_name,species,mean_intensity,std_intensity,median_intensity,min_intensity,max_intensity,skewness,kurtosis,pixel_count,intensity_0_25,pct_0_25,intensity_25_50,pct_25_50,intensity_50_75,pct_50_75,intensity_75_100,pct_75_100,intensity_100_125,pct_100_125,intensity_125_150,pct_125_150,intensity_150_175,pct_150_175,intensity_175_200,pct_175_200,intensity_200_225,pct_200_225,intensity_225_255,pct_225_255
3O4A6909.png,Slaty_Backed_Gull,178.7772436532358,78.68531932182833,214.0,4,254,-1.1904508774980178,-0.26918581772989425,454326,39725,8.7437214687251,36638,8.064253421551925,17052,3.7532520700994443,5228,1.1507155654750114,3499,0.7701518293031876,6437,1.4168240426477903,7382,1.6248244652518236,31029,6.829677368233384,156239,34.38918309759952,151097,33.257396671112815
3O4A7189.png,Slaty_Backed_Gull,105.97594038809126,76.53346089869201,134.0,1,237,-0.12201280280600081,-1.634908013967372,351876,106023,30.130784708249497,32940,9.361252259318624,5571,1.5832281826552534,3362,0.9554502154167945,4239,1.2046857415680523,63530,18.05465561731974,54098,15.374165899350908,41664,11.84053473382669,39199,11.140003864997897,1250,0.3552387772965476
3O4A7475.png,Slaty_Backed_Gull,118.46860690364223,74.98905369202583,152.0,0,230,-0.2830976822898883,-1.5847708019464388,1116599,183242,16.410725784278867,155538,13.929620212806926,97304,8.714319106501081,22792,2.041198317390576,17472,1.5647515356900732,68589,6.142670734972895,206598,18.502434625142957,202615,18.145726442527714,162358,14.540403493107194,91,0.00814974758171913
3O4A7515 2.png,Slaty_Backed_Gull,164.19610886597067,86.4247793247413,212.0,4,254,-0.6987757156649809,-1.2289658506053511,568883,54153,9.519180569642616,63218,11.112654095833415,30432,5.349430374962866,28002,4.922277515763347,8367,1.4707769435894553,7913,1.3909714299776932,18389,3.2324748674156196,26084,4.585125588214097,136906,24.065756930686977,195419,34.35135168391392
3O4A8271.png,Slaty_Backed_Gull,161.0504898860126,89.53957816922913,208.0,1,254,-0.5444834622424717,-1.3629666862395333,381007,43876,11.51579892232951,31056,8.151031345880783,27045,7.098294781985633,21798,5.721154729440666,10085,2.646932995981701,14249,3.7398263024038934,14494,3.804129582921049,16894,4.434039269619718,45430,11.923665444466899,156080,40.96512662497015
3O4A8300.png,Slaty_Backed_Gull,159.0239961887318,74.5747141674272,192.0,13,254,-0.655993292820281,-1.1520714985976621,648603,26471,4.081233050109235,63901,9.852097508028795,63271,9.75496567237586,35653,5.496891010371521,10294,1.5871033590655608,30092,4.639509838838242,39689,6.119151468617937,85316,13.153809032644007,157864,24.339079529388545,136052,20.976159530560295
3O4A8505.png,Slaty_Backed_Gull,123.25281618887016,77.8479726921096,99.0,0,248,0.10041289563471323,-1.5991920835861058,370625,40804,11.009510961214165,37196,10.036020236087689,69549,18.765328836424956,38773,10.461517706576728,14036,3.7871163575042157,11779,3.1781450252951093,14585,3.935244519392917,38839,10.479325463743676,69515,18.756155143338955,35549,9.591635750421586
3O4A8923.png,Slaty_Backed_Gull,173.70743981652083,81.8575577297843,216.0,10,254,-1.0311409223251375,-0.7086789439607699,2727285,198933,7.294177176202707,344491,12.631279825907448,112988,4.1428746903972264,18847,0.6910535569256605,12184,0.4467446563157133,16311,0.5980673086971109,74830,2.743754319772228,242259,8.882790027444877,629868,23.095056072247676,1076574,39.47420236608935
480 (14).png,Slaty_Backed_Gull,166.15780608485105,59.60246453969925,169.0,0,254,-0.5130039728914222,-0.6866252924322591,9499,76,0.8000842193915149,184,1.937046004842615,744,7.832403410885356,673,7.084956311190652,377,3.968838825139488,1422,14.969996841772817,1569,16.517528160859037,1061,11.169596799663124,979,10.306348036635434,2414,25.41320138961996
480 (21).png,Slaty_Backed_Gull,161.46350106307582,73.388297558268,188.0,0,254,-0.43749778131727113,-1.2366355707297239,5644,128,2.2678951098511693,365,6.467044649184975,461,8.167965981573353,566,10.02834868887314,439,7.778171509567683,458,8.114812189936217,270,4.78384124734231,345,6.11268603827073,1018,18.03685329553508,1594,28.242381289865342
480 (33).png,Slaty_Backed_Gull,165.42276557079134,70.82551296287035,191.0,0,254,-0.5219074065057244,-1.0676042266533368,6053,129,2.1311746241533123,340,5.6170493969932265,395,6.525689740624483,557,9.202048570956551,487,8.045597224516769,564,9.31769370560053,338,5.58400792995209,403,6.65785560878903,1091,18.02412027094003,1749,28.894762927473984
480 (34).png,Slaty_Backed_Gull,164.22938144329896,28.83096332086634,160.0,4,250,0.10571307576919528,0.2738680313679991,3104,2,0.06443298969072164,2,0.06443298969072164,4,0.12886597938144329,23,0.7409793814432989,71,2.2873711340206184,1014,32.66752577319588,901,29.027061855670105,669,21.552835051546392,376,12.11340206185567,42,1.3530927835051547
480 (40).png,Slaty_Backed_Gull,117.11385565418757,56.416537550768716,99.0,0,230,0.31290163151836836,-1.038632949872211,5182,145,2.7981474334233885,332,6.406792744114241,665,12.83288305673485,1464,28.251640293323042,646,12.466229255113856,368,7.101505210343497,254,4.901582400617522,624,12.041682747973756,678,13.083751447317638,6,0.11578541103820918
4D2A0481.png,Slaty_Backed_Gull,159.61796025365695,68.2779282342559,186.0,6,253,-0.655536429718855,-1.0346567189154054,829309,1742,0.2100543946828022,91185,10.995298495494442,59496,7.174165479935706,58670,7.0745644868197495,47662,5.747194350959655,34764,4.191923637630847,65699,7.92213758683434,134166,16.17804702469164,188874,22.774864375039943,147051,17.731750167910874
4D2A0606.png,Slaty_Backed_Gull,197.8558912565245,37.39400684723718,206.0,10,254,-0.9873122148241061,0.840202732247199,1201433,288,0.023971374183995278,1732,0.14416118085652715,5072,0.4221625342403613,14057,1.1700194684181309,17012,1.4159757556184989,130821,10.88874702126544,110008,9.156399066781086,230698,19.20190306076161,388805,32.36177131808432,302940,25.21488921979003
4D2A0742.png,Slaty_Backed_Gull,166.90397924685564,76.26303815402927,205.0,10,254,-0.7880278063456789,-0.8621816669773561,320337,22160,6.917714781620606,21331,6.658924819799148,19859,6.199408747662618,15515,4.843336860868399,5444,1.6994602559179863,26050,8.132060923340108,22893,7.146536303954898,19615,6.123238963966073,68915,21.513281325603973,98555,30.76603701726619
4D2A1343.png,Slaty_Backed_Gull,137.41234016150628,81.51860632697733,181.0,1,252,-0.3831014318374321,-1.555845014661468,214357,26354,12.294443381834977,27936,13.032464533465202,22676,10.578614181015782,5744,2.679641905792673,3058,1.4265920870323805,3089,1.4410539427217213,10368,4.8367909608736825,48769,22.751298068175988,45198,21.08538559505871,21165,9.873715344028886
4D2A1398.png,Slaty_Backed_Gull,153.92117235610496,63.0751548881027,177.0,0,253,-1.0265093044735059,-0.2182248012680299,528406,31716,6.002202851595175,28876,5.4647373421195065,34781,6.582249255307472,18375,3.4774396959913396,14286,2.703602911397675,42402,8.024511455206792,78463,14.848998686615975,145466,27.529210493446328,125804,23.808208082421473,8237,1.5588392258982677
4D2A1460 2.png,Slaty_Backed_Gull,148.29594862924785,76.9175802682011,158.0,0,254,-0.314707210242666,-1.2466357202044924,273463,27038,9.887260799450017,13155,4.810522812958243,11545,4.221777717643703,36995,13.528338385814534,21971,8.034359310034631,20218,7.393321948490289,15931,5.825651002146542,26486,9.685405338199319,35942,13.143277152667821,64182,23.470085532594904
4D2A1560.png,Slaty_Backed_Gull,148.2258294164065,72.80550835096398,176.0,7,254,-0.6690656695345942,-1.0114917082072703,932704,86242,9.246449034205922,70909,7.602519127182901,73923,7.925665591656088,46431,4.978106666209215,13455,1.4425798538443064,32725,3.5086158095172744,128371,13.763316121727796,214559,23.003975537791195,168231,18.03691203211308,97858,10.491860225752221
4D2A1722.png,Slaty_Backed_Gull,119.24093045795978,85.82729404474702,145.0,0,254,-0.03858660075586616,-1.7168373333381834,309525,57538,18.58912850335191,66937,21.625716824166062,14050,4.5392133107180355,3369,1.0884419675308943,2473,0.7989661578224699,14033,4.533721024149908,26892,8.688151199418463,45576,14.724497213472256,45596,14.73095872708182,33061,10.681205072288183
4D2A1749.png,Slaty_Backed_Gull,134.71219606342672,85.7277618004192,172.0,5,254,-0.16638994887833078,-1.7067949230863844,295333,41391,14.015027104996733,33109,11.210735000829573,37024,12.536357264511585,20186,6.834996427761205,5789,1.9601602259144761,4731,1.6019205439283792,6900,2.3363457520832416,27824,9.421229595067263,70400,23.83749868792177,47979,16.245729396985777
4D2A2396 5.png,Slaty_Backed_Gull,167.14517008180906,69.99513068702494,175.0,2,254,-0.588401799190989,-0.6689271971731152,414624,18717,4.5142104653855055,21436,5.169985336111754,13930,3.359670448406267,19681,4.746710272439608,24760,5.971675542177973,61020,14.716948367677704,47572,11.473527822798488,39241,9.46423747781122,46912,11.314347456973065,121355,29.268686810218412
4D2A5969 - Version 2.png,Slaty_Backed_Gull,193.23551206524965,65.50662427707691,224.0,0,254,-1.454475451862913,0.7428327622295257,845859,10414,1.231174462883294,55678,6.582420947226429,20718,2.449344394278479,27199,3.2155477449551286,29678,3.508622595491684,43560,5.149794469290981,21582,2.5514890779668953,27985,3.30847103358834,198342,23.44858894922203,410703,48.55454632509674
4D2A6625.png,Slaty_Backed_Gull,132.14127435687354,75.9193844908733,155.0,0,254,-0.3853157465036129,-1.1692094911353221,723769,101451,14.01704134882815,82368,11.380426627832914,29786,4.115401460963374,17198,2.376172508079235,28475,3.9342663197788244,69859,9.652112759734115,166264,22.97197033860251,79291,10.95529098372547,78335,10.82320464125985,70742,9.77411301119556
4D2A6730.png,Slaty_Backed_Gull,56.5434474706446,53.42102005173001,26.0,0,186,0.7103202643736548,-1.233178438829254,405973,190737,46.9826811142613,64301,15.838738044155646,18461,4.547346744734256,15194,3.742613425030729,18556,4.5707473157081875,93447,23.01803321895791,5191,1.2786564623755767,86,0.021183674776401387,0,0.0,0,0.0
4D2A6769.png,Slaty_Backed_Gull,148.13331588858262,64.66966947235133,177.0,12,241,-0.7950369513735892,-0.9772298017150765,622919,17704,2.842103066369785,62747,10.07305925810579,79939,12.832968652425114,13051,2.095135964708092,7274,1.1677280673731254,18446,2.9612196770366612,93744,15.049147641988766,195365,31.36282566433196,124387,19.968406807305605,10262,1.6474052003551023
4D2A6894.png,Slaty_Backed_Gull,137.29052065144685,89.09245103144481,183.0,0,253,-0.29956058262994567,-1.6554745566237714,399173,76332,19.122535842855104,36032,9.02666262497714,38634,9.67851032008678,11918,2.985672878676664,3304,0.8277112930984811,10801,2.705844333158806,15958,3.9977653799229906,38811,9.72285199650277,86403,21.64550207554118,80980,20.286943255180084
4D2A7037.png,Slaty_Backed_Gull,99.2273919873997,78.63765543018314,52.0,6,240,0.29975932069816386,-1.7027086676466288,497766,101487,20.388495799230963,138507,27.8257253408228,33090,6.647701932233218,6578,1.3215044820256907,5195,1.043663086671247,12412,2.493541141821659,53357,10.719293804719486,75930,15.254155567073685,70370,14.137164852561243,840,0.16875399284000916
4D2A7085 2.png,Slaty_Backed_Gull,140.2235866934632,94.70239937403126,173.0,3,254,-0.16099081856172787,-1.6931286577599174,662772,118441,17.870549751649133,72899,10.999106781819389,65420,9.8706644215507,27517,4.151804843898053,10807,1.6305758239635955,13912,2.099062724436156,28262,4.264211523721582,43372,6.544030224571949,81497,12.296385483997513,200645,30.27360842039193
4D2A7142.png,Slaty_Backed_Gull,102.33345359144522,84.9119243696401,50.0,5,254,0.4070941219526892,-1.5758717241426383,315987,62247,19.699228132802933,94276,29.835404621076183,19747,6.2493077246848765,4789,1.5155686784582911,3417,1.0813736008126917,14790,4.680572302025084,13585,4.299227499865501,33538,10.613727779940314,37850,11.978340881112198,31748,10.047248779221931
4D2A7188.png,Slaty_Backed_Gull,143.2381766626995,88.71281326849052,187.0,0,254,-0.5084751853847631,-1.4909547123305429,604123,108218,17.913239522415136,58768,9.727820327979567,40295,6.669999321330258,8472,1.4023634259910647,7497,1.2409724509743876,9897,1.6382425433231311,28985,4.797864011136805,78770,13.038735489296055,147867,24.476306977221526,115354,19.094455930332067
4D2A7233.png,Slaty_Backed_Gull,151.07915571527403,72.54840304579682,165.0,8,254,-0.42359377692836786,-1.0677130268461987,683703,48540,7.099573937806328,42487,6.214247999496857,45964,6.722802152396581,60466,8.843898593395085,17407,2.5459885359578647,80061,11.709909127208745,80689,11.801761876136275,87953,12.864211507043263,85407,12.491827591805214,134729,19.705778678753784
4D2A7246 2.png,Slaty_Backed_Gull,142.95232101977373,82.1278893386108,179.0,0,254,-0.3789313830907251,-1.5007739075900621,781036,104262,13.34919261083996,51404,6.581514808536354,94111,12.049508601396095,44030,5.637384192277948,9266,1.1863729712842943,42502,5.441746603229556,36231,4.638838670688675,86814,11.11523668563293,173570,22.223047337126587,138846,17.7771575189876
4D2A7264.png,Slaty_Backed_Gull,148.1824655102637,87.64949256182192,190.0,4,254,-0.4661961606212428,-1.4579767140948632,639973,96208,15.0331342103495,48480,7.575319583794942,59633,9.318049355207172,24654,3.8523500210165116,8450,1.3203682030335655,15979,2.496824084766076,24858,3.8842263657998073,83249,13.008205033649858,116700,18.23514429514995,161762,25.276378847232618
4D2A7433.png,Slaty_Backed_Gull,107.22673980810494,76.17610174935375,133.0,0,254,-0.07793523248843387,-1.468986479000524,494020,122558,24.80830735597749,56668,11.470790656248735,24390,4.937047083114044,11818,2.392210841666329,7648,1.5481154609125136,69590,14.086474231812476,98976,20.03481640419416,56992,11.536375045544716,22511,4.556698109388284,22869,4.62916481114125
4D2A7499.png,Slaty_Backed_Gull,153.2361213030206,78.55407827060762,192.0,3,254,-0.6608281597549026,-1.0913065245395195,434713,46512,10.699472985624999,24869,5.720785897822242,39407,9.065061316316744,21761,5.005831433612521,7703,1.7719736929882473,16724,3.847135926461827,16947,3.898434139305703,105129,24.183541785039786,92887,21.367430925691203,62774,14.440331897136732
4D2A9502.png,Slaty_Backed_Gull,109.90694379018885,77.8567131637308,120.0,0,234,-0.04007051967197826,-1.6576334382983098,522222,111913,21.430158055386407,69676,13.342218443497211,49884,9.552259383940163,21491,4.1152996235317545,10298,1.9719582859396962,23525,4.504789150974107,64933,12.433984014461283,98263,18.816327155883897,69887,13.382622716009665,2352,0.4503831703758172
4D2A9772 2.png,Slaty_Backed_Gull,141.0705074550842,79.81264607704112,140.0,5,254,-0.15297804351378003,-1.391270315216949,698919,75694,10.830153422642681,51303,7.340335575367103,37592,5.378591796760426,85143,12.182098354744971,70596,10.10074128761702,54600,7.812064058925284,41754,5.974082833633082,24816,3.550626038210437,89050,12.74110447705671,168371,24.090202155042288
4D2A9775.png,Slaty_Backed_Gull,138.15385536928997,74.55100355616632,137.0,13,254,-0.04117852887227146,-1.3913915717297172,609345,26014,4.269174277297754,75347,12.365244647941642,50535,8.293331364005613,71745,11.77411811043005,46961,7.706799924509104,73512,12.06410161731039,42029,6.8974062312811295,29325,4.812544617581174,69859,11.464605436985616,124018,20.352673772657525
4D2A9946.png,Slaty_Backed_Gull,122.70104220046936,63.539537935884226,111.0,6,246,-0.002236225617966552,-1.5960322358892691,306371,2339,0.7634534600206939,47925,15.642799089992199,43264,14.121440998005685,52557,17.1546915341204,12025,3.9249798446980946,12634,4.123758449722722,25037,8.172118118229205,76008,24.80913663499483,33814,11.036945402795958,768,0.25067646742021926
FS7E2526.png,Slaty_Backed_Gull,80.75010354979906,76.96202457319527,34.0,3,253,0.6814631563656419,-1.3282936305284843,178658,58167,32.557736009582555,48536,27.16698944351778,6916,3.871083298816733,4939,2.7644997705112564,2756,1.542612141633736,2286,1.2795396791635416,8983,5.028042405042036,32099,17.966729729427175,12952,7.249605391306295,1024,0.5731621309988918
FS7E2531.png,Slaty_Backed_Gull,144.42742629671284,84.61557709749306,190.0,0,251,-0.36553777472492227,-1.6392270193593819,606418,50105,8.262452631683097,99180,16.355055423816577,70186,11.573864891873262,11155,1.839490252598043,12892,2.125926341236573,16675,2.7497534703785176,19781,3.2619414331368795,48782,8.044286284378103,144525,23.832570932920856,133137,21.954658337978096
FS7E2548.png,Slaty_Backed_Gull,151.90096928036428,72.77551036174334,177.0,0,254,-0.6708427356738118,-1.0163635643720588,459413,31169,6.784527211898663,43640,9.499078171492753,37165,8.089670949668381,10951,2.383693974702501,11000,2.394359759083874,37593,8.182833311203645,49021,10.670355431822783,77478,16.864564128572766,100080,21.784320426283106,61316,13.346596635271531
FS7E2560.png,Slaty_Backed_Gull,160.38558072521178,67.70937470699874,197.0,0,248,-0.6518832312643089,-1.1457630474738616,564966,9164,1.6220445124131364,25043,4.432656124439347,74777,13.235663739056863,48381,8.563524176676118,15190,2.688657370532032,35853,6.346045602744237,37370,6.614557336193682,42179,7.465759001426635,201900,35.736663799237476,75109,13.294428337280472
005.png,Glaucous_Winged_Gull,189.58431228239024,41.894468683084135,182.0,89,254,5.505557032074264e-05,-1.56940972711182,35327,0,0.0,0,0.0,0,0.0,12,0.03396835281795794,1124,3.1817023806153935,6303,17.841877317632406,9592,27.152036685821045,1766,4.999009256376143,4915,13.912871175021937,11615,32.878534831715115
006.png,Glaucous_Winged_Gull,95.61106815420302,30.23806928500791,99.0,20,183,-0.0002480105269381821,-0.053410001090895776,18106,26,0.14359880702529548,1461,8.06914834861372,2975,16.431017342317464,4803,26.52711808240362,6482,35.80028719761405,1464,8.085717441732022,834,4.606207886888324,61,0.33690489340550095,0,0.0,0,0.0
008.png,Glaucous_Winged_Gull,171.08587890982258,32.441822758341374,168.0,12,252,-0.18951118103463047,0.34647731486628786,21868,1,0.004572891896835559,8,0.03658313517468447,88,0.4024144869215292,455,2.0806658130601794,935,4.275653923541248,3124,14.285714285714285,8159,37.31022498628133,4619,21.12218767148345,3226,14.752149259191514,1253,5.729833546734955
009.png,Glaucous_Winged_Gull,156.4800714019289,61.7244469651804,147.0,0,254,0.21907331254504192,-1.3460806884415184,37534,65,0.17317632013640966,41,0.10923429423988916,1364,3.634038471785581,8687,23.144349123461396,4054,10.80087387435392,4963,13.222678105184633,4274,11.38700911173869,2774,7.3906324932061604,2548,6.7885117493472595,8764,23.349496456546063
010.png,Glaucous_Winged_Gull,194.76023391812865,33.76530284233182,193.0,0,254,-1.1519336801885622,3.4610162138481977,15219,14,0.09199027531375255,45,0.29568302779420463,110,0.7227807346080558,130,0.8541954136277021,267,1.7543859649122806,669,4.3958210132071756,987,6.485314409619554,7119,46.77705499704317,2892,19.002562586240884,2986,19.62021157763322
011.png,Glaucous_Winged_Gull,173.93849046467903,58.541491505639,189.0,24,252,-0.603732520030711,-0.7616180302942994,52122,2,0.0038371512988757146,1430,2.743563178696136,2336,4.481792717086835,2654,5.091899773608073,6201,11.897087602164154,4929,9.456659376079198,4695,9.00771267411074,7250,13.909673458424464,8934,17.140554852077816,13691,26.267219216453704
012.png,Glaucous_Winged_Gull,209.68054414784393,39.523558219421815,219.5,117,254,-0.4221067126387724,-1.3522181381148355,19480,0,0.0,0,0.0,0,0.0,0,0.0,9,0.04620123203285421,1601,8.218685831622178,3735,19.173511293634498,2398,12.31006160164271,2364,12.13552361396304,9373,48.116016427104725
014.png,Glaucous_Winged_Gull,182.7074001356513,29.70345773266574,185.0,0,254,-0.9003979018546111,3.7912581375434735,140065,26,0.018562810123871062,101,0.07210937778888374,972,0.6939635169385642,2789,1.991218362902938,2367,1.6899296755077997,5523,3.9431692428515333,23466,16.753650091029165,82159,58.657766037197014,12281,8.768071966586941,10381,7.411558919073287
017.png,Glaucous_Winged_Gull,186.17373737373737,52.624908139384175,191.0,0,254,-0.17002146410132346,-1.4308601035545232,82665,61,0.07379181031875642,27,0.0326619488296135,32,0.03871045787213452,480,0.5806568680820178,16426,19.87056190649005,9906,11.983306115042643,8735,10.56674529728422,8427,10.194157140264924,9794,11.84781951249017,28777,34.811588943325475
018.png,Glaucous_Winged_Gull,195.87912185847543,31.177235240356886,197.0,0,254,-0.26513974094983356,0.09245429828191787,33662,11,0.03267779692234567,10,0.02970708811122334,6,0.017824252866734003,21,0.06238488503356901,106,0.3148951339789674,2731,8.113005763175094,5064,15.043669419523498,10082,29.950686233735368,9592,28.495038916285427,6039,17.940110510367774
019.png,Glaucous_Winged_Gull,149.86980512677238,26.3573972924943,142.0,105,248,1.4199593214899024,1.4816739276874795,14317,0,0.0,0,0.0,0,0.0,0,0.0,995,6.949779981839771,8095,56.54117482712859,3033,21.18460571348746,1073,7.494586854788015,824,5.755395683453238,297,2.0744569393029266
020.png,Glaucous_Winged_Gull,172.83977402980187,25.553328712713927,166.0,99,254,0.405777000133054,0.713848263608948,12214,0,0.0,0,0.0,0,0.0,26,0.2128704765023743,350,2.865564106762731,844,6.910103160307843,6795,55.632880301293596,2192,17.94661863435402,1585,12.976911740625512,422,3.4550515801539214
022.png,Glaucous_Winged_Gull,187.81290006777618,26.31349041577654,190.0,0,253,-0.9098547165622682,2.9018960631351938,26558,30,0.11296031327660215,10,0.037653437758867384,16,0.060245500414187816,31,0.1167256570524889,108,0.40665712779576774,2368,8.916334061299796,4042,15.219519542134197,11085,41.73883575570449,7504,28.255139694254083,1364,5.135928910309511
023.png,Glaucous_Winged_Gull,183.79143117156815,37.47235036929604,195.0,0,254,-1.3026559573701442,2.165077247771336,41756,60,0.14369192451384233,137,0.3280965609732733,649,1.554267650158061,930,2.227224829964556,1133,2.713382507903056,3740,8.956796628029505,6055,14.500910048855253,12954,31.023086502538554,13324,31.909186703707253,2774,6.643356643356643
024.png,Glaucous_Winged_Gull,183.77832642201395,37.26982507391941,195.0,2,254,-1.262822089343462,1.905311113677456,41719,19,0.04554279824540377,159,0.38112131163258944,665,1.5939979385891319,927,2.222009156499437,1150,2.756537788537597,3734,8.95035834991251,6052,14.506579735851771,12954,31.050600445840026,13322,31.93269253817206,2737,6.56055993671948
025.png,Glaucous_Winged_Gull,169.47596048298573,33.475590719546496,172.0,2,254,-0.34669318828494883,1.2246432018893119,4555,4,0.08781558726673984,13,0.2854006586169045,36,0.7903402854006586,59,1.2952799121844127,148,3.249176728869374,1027,22.546652030735455,1145,25.13721185510428,1434,31.48188803512624,496,10.88913282107574,193,4.237102085620197
026.png,Glaucous_Winged_Gull,157.09851239669422,51.65270753923887,156.0,90,254,0.19268984410382053,-1.4868279091260217,3025,0,0.0,0,0.0,0,0.0,465,15.37190082644628,789,26.08264462809917,212,7.008264462809917,201,6.644628099173554,564,18.644628099173556,457,15.107438016528926,337,11.140495867768594
028.png,Glaucous_Winged_Gull,157.03111022229723,32.9148503941739,161.0,2,246,-0.5604717515113348,-0.2875140160562397,2880243,1904,0.06610553345672569,2173,0.07544502321505513,18570,0.644737266959767,140689,4.88462258219185,348633,12.104291200429964,609888,21.174880036163614,706756,24.5380684893601,843601,29.28923011009835,207959,7.220189407629843,70,0.0024303504947325626
030.png,Glaucous_Winged_Gull,183.04474474474475,26.57330691785387,176.0,113,254,0.6445021547295516,-0.2160359663156779,3330,0,0.0,0,0.0,0,0.0,0,0.0,18,0.5405405405405406,157,4.714714714714715,1474,44.26426426426426,789,23.693693693693692,573,17.207207207207205,319,9.57957957957958
032.png,Glaucous_Winged_Gull,192.6234761772395,18.631876260095815,193.0,157,248,-0.1980644777195094,-1.1158615366796232,1421015,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,296563,20.869800811391855,555389,39.083964630915226,562672,39.596485610637465,6391,0.44974894705544977
033.png,Glaucous_Winged_Gull,177.14462345447734,32.88201244381803,169.0,126,254,0.6931203322080165,-0.5326584606255884,2669,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,525,19.67028849756463,1046,39.190708130385914,466,17.459722742600224,275,10.303484451105282,357,13.375796178343949
034.png,Glaucous_Winged_Gull,208.34678076609617,40.329237381359476,207.0,47,254,-0.532851270057042,-0.42345665891794004,17178,0,0.0,1,0.005821399464431249,34,0.19792758179066247,91,0.5297473512632437,342,1.9909186168354873,845,4.919082547444406,2139,12.451973454418443,4077,23.733845616486203,2533,14.745604843404356,7116,41.425078588892774
035.png,Glaucous_Winged_Gull,183.8231598486471,34.551404116868255,186.0,21,254,-0.33793840273354825,-0.3219889869150534,28014,3,0.010708931248661383,11,0.03926608124509174,56,0.19990004997501248,272,0.970943099878632,718,2.5630042121796244,3801,13.568215892053972,6687,23.87020775326622,5937,21.19297494110088,6608,23.588205897051473,3921,13.996573142000429
036.png,Glaucous_Winged_Gull,177.53771289537713,41.42897161225021,185.5,43,251,-0.21123815809286192,-1.280072415169168,12330,0,0.0,5,0.04055150040551501,18,0.145985401459854,145,1.1759935117599352,1129,9.156528791565288,3292,26.699107866991078,946,7.672343876723439,1836,14.890510948905108,3321,26.934306569343065,1638,13.284671532846716
037.png,Glaucous_Winged_Gull,175.357458375807,16.65632659665422,175.0,133,239,-0.012354550795542277,0.020251788865796705,2943,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,194,6.591913013931363,1214,41.25042473666327,1325,45.022086306489975,206,6.9996602106693855,4,0.13591573224600748
039.png,Glaucous_Winged_Gull,173.05515239477504,47.60082321650252,193.0,46,240,-0.6266171651307074,-1.0883268790349567,20670,0,0.0,6,0.029027576197387515,272,1.315916787614901,1361,6.584421867440736,3863,18.68892114175133,1143,5.529753265602323,1243,6.013546202225448,3836,18.558297048863086,7679,37.15045960328979,1267,6.129656507014998
040.png,Glaucous_Winged_Gull,196.3097137014315,30.21423315581759,187.0,117,254,0.2000725589167905,-1.259312161363867,19560,0,0.0,0,0.0,0,0.0,0,0.0,2,0.010224948875255624,578,2.955010224948875,5832,29.8159509202454,4285,21.906952965235174,4229,21.620654396728018,4634,23.69120654396728
