image_name,species,mean_intensity,std_intensity,median_intensity,min_intensity,max_intensity,skewness,kurtosis,pixel_count,intensity_0_25,pct_0_25,intensity_25_50,pct_25_50,intensity_50_75,pct_50_75,intensity_75_100,pct_75_100,intensity_100_125,pct_100_125,intensity_125_150,pct_125_150,intensity_150_175,pct_150_175,intensity_175_200,pct_175_200,intensity_200_225,pct_200_225,intensity_225_255,pct_225_255
041.png,Glaucous_Winged_Gull,180.98489064205967,33.853692574091795,174.0,2,254,0.37253022288442933,-0.07603294830727503,28393,8,0.028175958863100058,15,0.05282992286831261,28,0.09861585602085023,98,0.34515549607297574,110,0.3874194343676258,4028,14.18659528757088,10256,36.12157926249427,6338,22.322403409291024,3357,11.823336737928363,4155,14.633888634522593
042.png,Glaucous_Winged_Gull,171.42179682401567,40.02806318149593,165.0,0,254,0.17125289745874397,-0.570808119438599,9194,6,0.06525995214270176,2,0.021753317380900587,4,0.04350663476180117,237,2.5777681096367195,572,6.2214487709375685,2242,24.38546878398956,2304,25.05982162279748,1396,15.18381553186861,1159,12.606047422231889,1272,13.835109854252773
043.png,Glaucous_Winged_Gull,200.57813378302416,32.32970769532366,205.0,2,254,-0.4904300466061988,-0.30933497670685517,35580,5,0.014052838673412029,6,0.016863406408094434,9,0.02529510961214165,27,0.07588532883642496,67,0.1883080382237212,3182,8.943226531759416,4465,12.54918493535694,7545,21.205733558178753,11415,32.08263069139966,8859,24.898819561551434
044.png,Glaucous_Winged_Gull,200.5633363319465,32.38077557384725,205.0,2,254,-0.4977771322415851,-0.2907286578699817,35572,5,0.014055999100416057,6,0.01686719892049927,9,0.025300798380748907,32,0.08995839424266276,82,0.23051838524682333,3169,8.908692229843696,4450,12.50983919937029,7545,21.210502642527832,11415,32.08984594624986,8859,24.904419206117172
045.png,Glaucous_Winged_Gull,181.59209900047597,40.78434741809254,173.0,0,254,0.04087548974574364,-0.012850245163963159,18909,20,0.10576973927759269,13,0.06875033053043525,143,0.7562536358347877,253,1.3379872018615475,166,0.8778888360040192,3304,17.47316092865831,5924,31.328996774022954,3449,18.239991538420856,1920,10.153894970648897,3717,19.6573060447406
046.png,Glaucous_Winged_Gull,183.58700429004918,39.59946860996985,174.0,0,254,0.0973467020646023,-0.11198723346104211,19114,23,0.12033064769279062,11,0.057549440200899867,81,0.4237731505702626,131,0.6853615151198075,135,0.7062885842837711,3289,17.20728262006906,5919,30.966830595375118,3488,18.248404310976248,2159,11.295385581249347,3878,20.288793554462696
050.png,Glaucous_Winged_Gull,164.25064164260507,42.11568175933385,164.0,1,245,-0.3206450848240602,-0.19398123660429611,12468,76,0.6095604748155278,13,0.1042669233237087,13,0.1042669233237087,813,6.520692974013474,1327,10.643246711581648,2547,20.428296438883542,2498,20.035290343278795,1983,15.904716073147258,2211,17.733397497593838,987,7.916265640038499
051.png,Glaucous_Winged_Gull,184.01037663335896,39.70477002106174,188.0,1,248,-1.1756954813284208,2.1029298702349806,5204,36,0.6917755572636434,20,0.3843197540353574,4,0.07686395080707148,96,1.8447348193697155,339,6.514219830899308,296,5.687932359723289,1139,21.887009992313605,1154,22.17524980784012,1367,26.26825518831668,753,14.469638739431206
052.png,Glaucous_Winged_Gull,188.7584313118812,24.354490579780222,187.0,12,254,0.24316096398583611,1.6871364049866848,25856,4,0.01547029702970297,5,0.019337871287128713,5,0.019337871287128713,21,0.0812190594059406,72,0.27846534653465344,1119,4.327815594059406,4706,18.200804455445542,14199,54.91568688118812,3273,12.658570544554456,2452,9.48329207920792
053.png,Glaucous_Winged_Gull,195.96815613764767,28.262884615668867,195.0,0,254,-0.03778968767715123,-0.21007293968485508,42834,1,0.0023345940141009476,5,0.01167297007050474,23,0.0536956623243218,33,0.07704160246533129,47,0.10972591866274455,1637,3.8217304010832516,8730,20.381005743101273,13041,30.445440537890462,11727,27.377784003361818,7590,17.719568567026194
055.png,Glaucous_Winged_Gull,157.33464820479793,25.423629988548267,155.0,84,252,0.5217145815897652,0.409010015562727,12422,0,0.0,0,0.0,0,0.0,29,0.23345677024633715,921,7.414265013685396,4209,33.883432619545964,4230,34.052487522138144,2394,19.27225889550797,435,3.5018515536950576,204,1.6422476251811302
058.png,Glaucous_Winged_Gull,206.64968785471055,29.811315640167315,214.0,36,254,-1.1212540383046905,1.6037346271673565,7048,0,0.0,6,0.0851305334846765,11,0.1560726447219069,7,0.09931895573212259,21,0.29795686719636777,366,5.192962542565267,656,9.307604994324631,1149,16.30249716231555,2535,35.967650397275825,2297,32.59080590238366
059.png,Glaucous_Winged_Gull,186.76900283432104,33.67235851047666,186.0,97,254,-0.14582691754677518,-0.893151809799877,7762,0,0.0,0,0.0,0,0.0,1,0.012883277505797475,224,2.885854161298634,965,12.432362793094564,1736,22.365369750064417,1806,23.26719917547024,1868,24.065962380829685,1162,14.970368461736665
061.png,Glaucous_Winged_Gull,176.957700054935,56.52979636830786,189.0,50,254,-0.5111906159419592,-0.982297659460428,5461,0,0.0,0,0.0,309,5.658304339864493,429,7.85570408350119,409,7.489470792895074,627,11.48141366050174,562,10.291155466031862,655,11.994140267350302,969,17.744002929866326,1501,27.485808459989013
062.png,Glaucous_Winged_Gull,215.543523781035,22.598808317885503,218.0,7,254,-1.3667243421746316,3.7370217212671895,16715,1,0.005982650314089142,0,0.0,1,0.005982650314089142,17,0.10170505533951539,64,0.3828896201017051,191,1.142686209991026,728,4.355369428656895,1709,10.224349386778343,8866,53.04217768471433,5138,30.738857313790007
063.png,Glaucous_Winged_Gull,197.72753227801923,35.5160928152841,202.0,0,254,-0.3392265421718029,-0.619719476251837,31523,5,0.01586143450813692,12,0.0380674428195286,14,0.044412016622783365,17,0.05392887732766551,25,0.07930717254068458,3785,12.007105922659646,4743,15.046156774418678,6412,20.34070361323478,8401,26.650382260571646,8109,25.72407448529645
064.png,Glaucous_Winged_Gull,211.4423661188184,36.90131011025118,220.0,0,254,-0.9108728338101211,0.3304272636172416,27319,12,0.04392547311395,8,0.029283648742633332,13,0.04758592920677916,75,0.27453420696218744,240,0.8785094622790001,2103,7.697939163219737,2426,8.880266481203558,3682,13.477799333796991,6440,23.573337237819832,12320,45.09681906365533
065.png,Glaucous_Winged_Gull,183.0693587146021,46.69216645774476,191.0,1,254,-0.5521261064885212,-0.5702618385685922,21223,1,0.004711869198511049,25,0.11779672996277624,289,1.3617301983696932,812,3.8260377891909716,1515,7.13848183574424,2713,12.783301135560476,3145,14.818828629317249,3387,15.959100975356924,4207,19.822833718135985,5129,24.16717711916317
067.png,Glaucous_Winged_Gull,187.83425118183146,27.660288121728176,189.0,101,254,-0.1422208349743206,-0.300967189795351,20519,0,0.0,0,0.0,0,0.0,0,0.0,199,0.9698328378575954,1695,8.260636483259418,4426,21.57025196159657,7181,34.99683220429846,4976,24.250694478288416,2042,9.951752034699547
068.png,Glaucous_Winged_Gull,209.75047525935582,31.66344876149313,210.0,78,254,-0.7141056541587709,0.24591790341365538,18411,0,0.0,0,0.0,0,0.0,17,0.09233610341643582,112,0.6083319754494596,1040,5.648796914887839,1197,6.5015479876160995,3163,17.17994677095215,7001,38.02618000108631,5881,31.94286024659171
069.png,Glaucous_Winged_Gull,175.47490084985836,31.26893432602642,171.0,63,252,-0.03500536943824633,-0.1399986855284454,8825,0,0.0,0,0.0,13,0.14730878186968838,106,1.2011331444759208,238,2.696883852691218,1368,15.5014164305949,2983,33.80169971671388,2006,22.730878186968837,1530,17.3371104815864,581,6.5835694050991505
070.png,Glaucous_Winged_Gull,180.82364009257344,30.101544760096488,177.0,3,254,0.3735472730392206,-0.5718848970940975,53147,2,0.0037631474965661277,2,0.0037631474965661277,5,0.009407868741415321,16,0.030105179972529022,102,0.19192052232487253,7587,14.275500028223606,17971,33.813761830394945,11258,21.182757258170735,11849,22.294767343406026,4355,8.194253673772742
072.png,Glaucous_Winged_Gull,178.52216849883683,47.09649578238425,180.0,0,254,-0.2467553659019537,-0.830937970489221,43846,46,0.10491264881631163,16,0.03649135611002144,279,0.6363180221684989,1864,4.2512429868174975,3918,8.9358208274415,7142,16.28882908361082,7278,16.599005610546,6167,14.06513707065639,8219,18.74515349176664,8917,20.337088902066323
073.png,Glaucous_Winged_Gull,167.20846166315448,33.203015715472446,157.0,16,252,0.49578524818815217,0.012143479827305459,6169,2,0.03242016534284325,2,0.03242016534284325,5,0.08105041335710812,48,0.7780839682282379,365,5.916680175068892,1382,22.402334251904684,2476,40.13616469443994,591,9.58015885881018,834,13.519208947965636,464,7.521478359539634
075.png,Glaucous_Winged_Gull,135.21139693238874,39.00133305970308,123.0,70,217,0.29640943752783344,-1.4089155378208391,29078,0,0.0,0,0.0,24,0.08253662562762226,7146,24.57528028062453,7539,25.926817525276842,2817,9.687736433042163,4533,15.589105165417152,6043,20.782034527821722,976,3.356489442189972,0,0.0
076.png,Glaucous_Winged_Gull,191.4686166971359,30.400890748359068,194.0,101,254,-0.3129785371979675,-0.2712710760470669,8205,0,0.0,0,0.0,0,0.0,0,0.0,25,0.30469226081657524,1044,12.723948811700184,832,10.140158439975625,3239,39.47592931139549,1884,22.961608775137112,1181,14.393662400975016
079.png,Glaucous_Winged_Gull,158.8175002928429,31.215067232555064,150.0,71,239,0.689663508571094,-0.11110564815639057,8537,0,0.0,0,0.0,6,0.07028230057397211,90,1.0542345086095817,488,5.716293780016399,3674,43.0361953847956,2014,23.591425559329977,1017,11.912849947288274,874,10.237788450275271,374,4.380930069110929
080.png,Glaucous_Winged_Gull,189.85051055398918,32.46166619392167,181.0,12,254,0.07304987276571825,-0.6085712038011661,52492,6,0.011430313190581421,7,0.01333536538901166,54,0.1028728187152328,58,0.11049302750895373,418,0.7963118189438391,3933,7.4925702964261225,16106,30.682770707917395,12177,23.197820620284997,8529,16.248190200411493,11204,21.344204831212373
081.png,Glaucous_Winged_Gull,193.0631244985778,37.71271168575923,201.0,2,254,-0.3771836150895419,-0.9189090295379971,27422,11,0.040113777259135,30,0.10940121070673182,18,0.06564072642403909,13,0.04740719130625046,107,0.39019765152067687,5188,18.91911603821749,4603,16.78579242943622,3430,12.508205090803004,5611,20.461673109182406,8411,30.672452775144045
082.png,Glaucous_Winged_Gull,123.56929119132224,20.93553955503352,123.0,30,224,1.360438937117829,4.627043063341921,5347,0,0.0,9,0.1683186833738545,33,0.6171685057041332,296,5.53581447540677,2725,50.96315691041705,1891,35.365625584439876,182,3.403777819337946,142,2.6556947821208157,69,1.290443239199551,0,0.0
083.png,Glaucous_Winged_Gull,146.1886415963162,35.86641061649243,139.0,4,254,0.3453354521360924,0.24757999523535856,13030,25,0.19186492709132769,37,0.283960092095165,118,0.9056024558710667,872,6.69224865694551,1393,10.69071373752878,6608,50.71373752877973,1092,8.380660015349193,1210,9.28626247122026,1462,11.220260936300845,213,1.634689178818112
084.png,Glaucous_Winged_Gull,180.49772267206478,35.605469038924255,176.0,127,254,0.47814566505573736,-0.7890380809864754,31616,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7310,23.121204453441297,7894,24.968370445344128,7727,24.440156882591094,3625,11.465713562753036,5060,16.004554655870447
085.png,Glaucous_Winged_Gull,186.06174925552915,52.310750134571904,202.0,2,254,-1.0557826677838174,0.22537169987784722,59774,4,0.006691872720580855,510,0.853213771874059,3422,5.7248971124569215,2341,3.9164185097199455,690,1.1543480443001974,6226,10.4158998895841,7065,11.819520192725934,8682,14.524709740020745,11861,19.84307558470238,18973,31.741225281895137
086.png,Glaucous_Winged_Gull,184.673314339981,48.8030367025385,195.0,3,254,-0.7334009042041211,-0.07021308542796767,10530,18,0.17094017094017094,20,0.1899335232668566,315,2.9914529914529915,352,3.3428300094966765,620,5.887939221272555,1131,10.74074074074074,1453,13.798670465337132,1705,16.191832858499524,2476,23.513770180436847,2440,23.171889838556506
088.png,Glaucous_Winged_Gull,223.71234281233978,26.305379898656557,227.0,0,254,-1.3223862398821453,3.2029249756444216,33161,7,0.02110913422393776,4,0.012062362413678718,15,0.04523385905129519,28,0.08443653689575104,54,0.1628418925846627,499,1.50477971110642,1023,3.0849491872983323,3162,9.535297488013027,10795,32.55330056391544,17574,52.99598926449745
089.png,Glaucous_Winged_Gull,233.48362584706115,24.650022913667907,241.0,127,254,-1.8780373194714397,3.7662940553992854,35269,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,641,1.8174600924324478,738,2.09248915478182,2103,5.962743485780714,4894,13.8762085684312,26893,76.25109869857381
090.png,Glaucous_Winged_Gull,212.51393480374597,34.63255611074763,224.0,18,254,-1.0563882426742497,0.2777146015772898,97705,1,0.0010234890742541324,20,0.020469781485082647,45,0.04605700834143595,91,0.09313750575712604,194,0.1985568804053017,8284,8.478583491121231,6907,7.069239035873292,12503,12.796683895399417,21068,21.56286781638606,48592,49.7333810961568
091.png,Glaucous_Winged_Gull,199.26547201602986,25.11873704833033,205.0,3,246,-0.7173349212519239,0.7893322996918983,43918,8,0.018215765745252514,14,0.0318775900541919,28,0.0637551801083838,15,0.03415456077234846,19,0.043262443644974724,1176,2.67771756455212,6960,15.847716198369689,10953,24.93966027596885,18201,41.44314404116763,6544,14.900496379616557
092.png,Glaucous_Winged_Gull,183.002318727517,36.626611401599156,176.0,44,254,0.05906664044978135,-0.5096978901624079,46146,0,0.0,6,0.01300221037576388,77,0.16686169982230312,435,0.9426602522428813,1445,3.1313656654964674,5120,11.095219520651845,14953,32.403675291466215,9356,20.274780045941142,5730,12.417110908854506,9024,19.555324405148873
095.png,Glaucous_Winged_Gull,167.870815235056,37.55179590449042,168.0,0,254,0.1873703339692541,0.5173647360441191,67686,4,0.005909641580238158,42,0.06205123659250067,429,0.6338090594805424,2663,3.934343882043554,3415,5.045356499128328,12448,18.39080459770115,26722,39.47936057678102,10415,15.387229264545105,4561,6.738468811866561,6987,10.322666430281004
096.png,Glaucous_Winged_Gull,186.10304768734312,50.64654685693397,182.0,62,254,-0.03259543722609206,-1.2843168634093416,27890,0,0.0,0,0.0,7,0.02509860164933668,729,2.6138400860523485,2935,10.523485120114737,4239,15.198996055934028,4719,16.920043026174255,4279,15.342416636787378,2128,7.62997490139835,8854,31.746145571889567
097.png,Glaucous_Winged_Gull,198.42995799445885,28.830792254243583,196.0,38,254,-0.1727293591886973,-0.09415307181532251,55945,0,0.0,1,0.0017874698364465098,2,0.0035749396728930196,35,0.06256144427562785,327,0.5845026365180087,2723,4.867280364643847,6252,11.175261417463581,22208,39.69613012780409,12102,21.631959960675665,12295,21.97694163910984
098.png,Glaucous_Winged_Gull,184.5161796811915,32.52887467765727,181.0,102,254,0.03717211255325131,-0.5512424185758271,66874,0,0.0,0,0.0,0,0.0,0,0.0,2164,3.2359362382988905,6455,9.652480784759398,19181,28.682298053055,17858,26.703950713281692,11827,17.685498100906184,9389,14.039836109698836
100.png,Glaucous_Winged_Gull,170.04309478620073,34.393492594651995,163.0,75,254,0.4481634455285702,-0.2479034008878389,44785,0,0.0,0,0.0,0,0.0,495,1.1052807859774478,2301,5.137880986937591,10758,24.021435748576533,14257,31.83431952662722,7917,17.677793904209,4292,9.583565926091325,4765,10.639723121580886
103.png,Glaucous_Winged_Gull,128.40447381799694,42.49166191499363,118.0,53,254,0.5962564603778421,-0.4958641889273152,9835,0,0.0,0,0.0,825,8.38840874428063,1662,16.898830706659886,3074,31.255719369598374,1549,15.749872902897813,749,7.615658362989324,1431,14.550076258261313,339,3.446873411286223,206,2.094560244026436
104.png,Glaucous_Winged_Gull,178.1094492125656,34.59991399846079,170.0,14,254,0.37189674032662134,-0.6356236313550592,24002,3,0.012498958420131654,11,0.045829514207149404,15,0.06249479210065828,13,0.05416215315390384,219,0.912423964669611,5173,21.552370635780353,7783,32.42646446129489,3957,16.486126156153656,3805,15.852845596200316,3023,12.594783768019333
105.png,Glaucous_Winged_Gull,149.58827664996923,51.56538077288889,142.0,64,254,0.41244662526468784,-1.221089013125474,11379,0,0.0,0,0.0,26,0.22849108005975918,2476,21.759381316460146,2469,21.697864487213288,1071,9.412074874769312,1620,14.236751911415766,1237,10.870902539766236,888,7.803849195887161,1592,13.990684594428332
106.png,Glaucous_Winged_Gull,146.88716116032393,55.35608072544082,137.0,74,252,0.29642127401746526,-1.4382800117626935,26303,0,0.0,0,0.0,1,0.003801847697981219,9837,37.398775805041254,2509,9.538835874234879,1540,5.854845454891077,1871,7.113257042922861,4883,18.564422309242293,2950,11.215450709044596,2712,10.310610956925066
107.png,Glaucous_Winged_Gull,182.07638279192273,42.8009115992146,179.0,0,254,-0.19751327134726782,-0.9421984871614142,7973,5,0.06271165182490906,4,0.05016932145992726,10,0.12542330364981813,179,2.2450771353317447,297,3.7250721183995985,1799,22.56365232660228,1487,18.650445252727955,965,12.103348802207451,1184,14.850119152138467,2043,25.623980935657848
108.png,Glaucous_Winged_Gull,178.4410127072923,37.00159472746036,168.0,10,254,0.03326897027204468,-0.6656375315052276,381828,41,0.010737819122746368,253,0.06626020092816662,1091,0.285730747876007,3501,0.9169049938715862,11500,3.011827314916664,65039,17.03358580303173,127416,33.3699990571671,44010,11.526132185172381,71932,18.838848905790044,57045,14.939972972123575
109.png,Glaucous_Winged_Gull,181.14210761508815,36.24398330550793,179.0,4,254,-0.2511273964516934,0.21527737046312279,501268,385,0.07680522195711675,883,0.17615327529385477,1113,0.22203691438511933,6512,1.2991054685318033,14709,2.9343584669278706,62434,12.455213578365266,145376,29.001651811007285,114599,22.86182241834707,74072,14.776925716383252,81185,16.19592712880136
110.png,Glaucous_Winged_Gull,173.61979628105456,38.505059142776304,169.0,60,254,0.3543097386635218,-0.35666321865375306,381506,0,0.0,0,0.0,124,0.032502765356246036,7172,1.8799180091531982,24369,6.387579749728707,68624,17.987659433927643,133255,34.928677399569075,61324,16.074190183116386,30581,8.01586344644645,56057,14.693609012702291
111.png,Glaucous_Winged_Gull,186.78150537521245,41.976222995779,186.0,0,254,0.024438388133748438,-1.0033272680471126,760156,131,0.017233304742710707,363,0.04775335589010676,416,0.05472560895395155,1072,0.14102368461210593,42255,5.558727419108709,135997,17.89066980988113,134330,17.67137271823152,142173,18.70313461973595,131268,17.268560663863735,172151,22.64679881498008
112.png,Glaucous_Winged_Gull,190.43520736206443,33.88491915560346,185.0,75,254,0.27426861821259035,-0.5763240620167407,460523,0,0.0,0,0.0,0,0.0,136,0.029531641199245205,7354,1.596880068965068,38708,8.405226231914584,109855,23.854400323110898,153326,33.29388543026081,59431,12.905110059649571,91713,19.91496624489982
113.png,Glaucous_Winged_Gull,185.95599529615455,35.90446883190324,186.0,125,254,-0.015334637990638554,-1.2618333043152397,522126,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,112560,21.558014732076167,102526,19.636256382559,99624,19.080451844956965,109916,21.051623554467696,97500,18.673653485940175
114.png,Glaucous_Winged_Gull,183.44964325878087,31.754526071109655,181.0,17,254,0.059833834856700664,-0.46538203154966773,1285806,149,0.011588062273780026,631,0.04907427714600803,223,0.017343207295657352,341,0.02652033043865093,22768,1.7707181332176085,156436,12.166376576248672,353286,27.47584005674262,344645,26.803810217093403,253376,19.705616554907973,153951,11.97311258463563
115.png,Glaucous_Winged_Gull,166.40651552423375,30.659501621142606,160.0,5,254,-0.13164040709221306,0.1448581905920654,150410,127,0.0844358752742504,206,0.13695897879130375,347,0.23070274582806996,1381,0.9181570374310218,4193,2.787713582873479,46371,30.82973206568712,38681,25.71704009041952,28008,18.621102320324447,29346,19.510670833056313,1750,1.1634864703144736
116.png,Glaucous_Winged_Gull,170.25648628613789,40.8873613730231,169.0,0,249,-0.49558475481375763,0.08221827656139125,2698,2,0.07412898443291327,3,0.1111934766493699,72,2.6686434395848777,103,3.817642698295033,118,4.373610081541883,397,14.714603409933282,764,28.317272053372868,482,17.865085248332097,514,19.05114899925871,243,9.006671608598962
117.png,Glaucous_Winged_Gull,165.75676959619952,34.56729102152592,161.0,1,254,-0.03374564563596306,1.2296694612757193,4210,9,0.21377672209026127,7,0.166270783847981,45,1.0688836104513064,39,0.9263657957244655,101,2.3990498812351544,1272,30.213776722090262,1246,29.59619952494062,771,18.313539192399052,443,10.522565320665084,277,6.579572446555819
118.png,Glaucous_Winged_Gull,158.50832177531206,40.43010269563606,149.0,0,254,0.6145508434963427,-0.1838400983664874,23072,8,0.03467406380027739,23,0.0996879334257975,63,0.27305825242718446,583,2.5268723994452147,3247,14.073335644937588,7771,33.68151872399445,4919,21.320214979195562,2357,10.215846047156726,1658,7.186199722607489,2443,10.588592233009708
120.png,Glaucous_Winged_Gull,193.09377038486627,30.584433093057786,182.0,115,254,0.31454587203132867,-1.193048912029552,6132,0,0.0,0,0.0,0,0.0,0,0.0,2,0.03261578604044357,217,3.5388127853881275,2086,34.01826484018265,1302,21.232876712328768,1232,20.091324200913242,1293,21.086105675146772
121.png,Glaucous_Winged_Gull,195.88140161725067,32.22404458053971,186.0,90,253,0.1604041684177337,-1.0243470713124825,6678,0,0.0,0,0.0,0,0.0,2,0.02994908655286014,45,0.6738544474393532,270,4.0431266846361185,1684,25.217130877508236,2060,30.847559149445942,775,11.605271039233303,1842,27.583108715184185
122.png,Glaucous_Winged_Gull,187.98498498498498,21.880282711754916,186.0,89,249,0.03475101601278428,-0.1508987075643855,2664,0,0.0,0,0.0,0,0.0,1,0.03753753753753754,2,0.07507507507507508,103,3.8663663663663668,606,22.74774774774775,1196,44.8948948948949,590,22.147147147147148,166,6.231231231231231
123.png,Glaucous_Winged_Gull,165.633113428389,29.35465885510119,163.0,0,254,0.31326342278548297,0.6601410528247,4699,3,0.0638433709299851,2,0.04256224728665674,5,0.10640561821664184,24,0.5107469674398808,66,1.4045541604596723,1487,31.64503085762928,1459,31.049159395616087,1010,21.49393487976165,462,9.831879123217705,181,3.8518833794424348
124.png,Glaucous_Winged_Gull,183.33435960591132,27.59178714058301,174.0,118,254,0.6880021348631125,-0.5243110994202715,4872,0,0.0,0,0.0,0,0.0,0,0.0,5,0.10262725779967159,207,4.248768472906404,2308,47.3727422003284,997,20.463875205254517,815,16.72824302134647,540,11.083743842364532
125.png,Glaucous_Winged_Gull,191.66877051249685,23.099924681717773,187.0,112,251,0.3856696186006757,-0.14481408786347583,3961,0,0.0,0,0.0,0,0.0,0,0.0,6,0.15147689977278464,85,2.1459227467811157,713,18.00050492299924,1939,48.952284776571574,735,18.55592022216612,483,12.193890431709164
126.png,Glaucous_Winged_Gull,205.86037516921292,25.085632459302833,201.0,0,254,-0.37102725217459426,1.4535538654252331,5171,2,0.03867723844517501,1,0.019338619222587505,0,0.0,0,0.0,3,0.05801585766776252,79,1.527750918584413,291,5.627538193772964,2085,40.321021079094955,1206,23.322374782440534,1504,29.085283310771608
127.png,Glaucous_Winged_Gull,207.96829613885936,24.67663819740487,203.0,0,254,-0.41211988761253837,1.5278438248029902,5646,2,0.035423308537017355,1,0.017711654268508677,0,0.0,0,0.0,2,0.035423308537017355,86,1.5232022670917464,259,4.587318455543747,2097,37.141339001062704,1449,25.664187035069077,1750,30.99539496989019
129.png,Glaucous_Winged_Gull,185.00124843945068,22.95900919705188,182.0,123,249,0.4575166839303695,0.3317925410110161,1602,0,0.0,0,0.0,0,0.0,0,0.0,2,0.12484394506866417,88,5.493133583021224,360,22.47191011235955,820,51.186017478152316,194,12.109862671660425,138,8.614232209737828
130.png,Glaucous_Winged_Gull,179.64552383412996,33.55408962098888,174.0,18,254,0.12901829005540869,-1.02656034644067,7741,1,0.012918227619170651,4,0.051672910476682606,3,0.03875468285751195,5,0.06459113809585325,30,0.38754682857511946,1829,23.627438315463117,2044,26.404857253584808,1193,15.411445549670585,1717,22.180596822116005,915,11.820178271541144
131.png,Glaucous_Winged_Gull,197.74280029322443,29.879666363392673,190.0,119,254,-0.024187746182737422,-0.9973036437732925,9549,0,0.0,0,0.0,0,0.0,0,0.0,7,0.0733061053513457,524,5.4874856005864485,1470,15.394282123782595,3656,38.2867315949314,985,10.315216253010787,2907,30.442978322337417
132.png,Glaucous_Winged_Gull,211.28176795580112,34.98351981530429,213.0,72,254,-1.0231341864666086,1.1032257995029795,4706,0,0.0,0,0.0,3,0.06374840628984275,39,0.8287292817679558,80,1.6999575010624732,198,4.207394815129621,268,5.694857628559286,860,18.27454313642159,1429,30.365490862728432,1829,38.8652783680408
134.png,Glaucous_Winged_Gull,194.89543215405286,23.077005413746527,188.0,128,254,0.4289398464018713,-0.543449170250716,4466,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,47,1.052395879982087,675,15.114196148678907,2137,47.850425436632335,951,21.29422301836095,656,14.688759516345723
135.png,Glaucous_Winged_Gull,190.3441412520064,34.52126188097485,186.0,0,254,-0.015036754193057299,-0.24046116012563212,6230,3,0.048154093097913325,2,0.03210272873194221,0,0.0,7,0.11235955056179776,99,1.5890850722311396,628,10.080256821829856,1300,20.86677367576244,2031,32.60032102728732,790,12.680577849117174,1370,21.990369181380416
136.png,Glaucous_Winged_Gull,191.87695265561163,34.829267374434735,183.0,104,254,0.23338089100272713,-0.9523433572036488,4161,0,0.0,0,0.0,0,0.0,0,0.0,29,0.6969478490747416,409,9.829367940398942,1000,24.03268445085316,1216,29.22374429223744,478,11.48762316750781,1029,24.7296322999279
137.png,Glaucous_Winged_Gull,185.20275516593614,33.96847545751053,185.0,57,254,-0.2803901021521987,-0.3671708992339311,7985,0,0.0,0,0.0,16,0.20037570444583594,68,0.8515967438948028,189,2.366938008766437,890,11.145898559799624,2109,26.41202254226675,1671,20.926737633061993,1821,22.8052598622417,1221,15.291170945522856
138.png,Glaucous_Winged_Gull,182.83958641063515,37.265576067621595,169.0,89,249,0.2014674419249491,-1.5246154617951142,3385,0,0.0,0,0.0,0,0.0,1,0.029542097488921712,41,1.2112259970457901,753,22.24519940915805,975,28.80354505169867,266,7.8581979320531765,587,17.341211225997046,762,22.511078286558345
